Sample_date,Sample_Time,DateTime, Station, Layer,SampleDepth_m,Salinity_ppt,pH,DO_mg/L,DO_pctSat,Turb_NTU,Chl_ug/L,BGA_RFU,T_Fahr,Temp_C
9/8/2020,16:0:0,09/08/20 16:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.85,8.34,106.7,7.59,9.07,,82.5152,28.064
9/8/2020,16:15:0,09/08/20 16:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.98,8.68,111.5,7.44,8.49,,82.9148,28.286
9/8/2020,16:30:0,09/08/20 16:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.75,7.88,100.5,8.05,7.72,,82.1336,27.852
9/8/2020,16:45:0,09/08/20 16:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.59,7.57,95.8,8.8,7.23,,81.3524,27.418
9/8/2020,17:0:0,09/08/20 17:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.65,7.69,97.6,8.87,7.55,,81.6476,27.582
9/8/2020,17:15:0,09/08/20 17:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.52,7.04,88.7,9.49,6.88,,80.8664,27.148
9/8/2020,17:30:0,09/08/20 17:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.43,6.54,82,10.28,5.88,,80.4272,26.904
9/8/2020,17:45:0,09/08/20 17:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.47,6.86,86.2,9.43,6.43,,80.6666,27.037
9/8/2020,18:0:0,09/08/20 18:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.51,7.13,89.8,9.33,6.91,,80.9024,27.168
9/8/2020,18:15:0,09/08/20 18:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.44,6.59,82.6,10.75,5.94,,80.5082,26.949
9/8/2020,18:30:0,09/08/20 18:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.4,6.36,79.7,12.32,5.35,,80.3516,26.862
9/8/2020,18:45:0,09/08/20 18:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.41,6.41,80.3,13.25,6.08,,80.375,26.875
9/8/2020,19:0:0,09/08/20 19:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.43,6.54,82,12.64,6.11,,80.4272,26.904
9/8/2020,19:15:0,09/08/20 19:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.45,6.64,83.3,13.01,6.04,,80.4578,26.921
9/8/2020,19:30:0,09/08/20 19:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.94,8.56,109.1,9.95,10.17,,82.1084,27.838
9/8/2020,19:45:0,09/08/20 19:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.8,8.09,102.7,11.79,8.69,,81.6998,27.611
9/8/2020,20:0:0,09/08/20 20:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.65,7.58,95.9,11.44,7.83,,81.2876,27.382
9/8/2020,20:15:0,09/08/20 20:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.63,7.47,94.4,11.42,8.82,,81.1868,27.326
9/8/2020,20:30:0,09/08/20 20:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.61,7.36,92.8,11.27,7.41,,81.0734,27.263
9/8/2020,20:45:0,09/08/20 20:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.6,7.33,92.4,10.7,7.21,,80.987,27.215
9/8/2020,21:0:0,09/08/20 21:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.6,7.29,91.9,10.99,7.37,,80.969,27.205
9/8/2020,21:15:0,09/08/20 21:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.61,7.33,92.4,10.76,7.17,,80.9456,27.192
9/8/2020,21:30:0,09/08/20 21:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.6,7.29,91.8,10.84,7.34,,80.9042,27.169
9/8/2020,21:45:0,09/08/20 21:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.61,7.32,92.2,10.74,7.21,,80.888,27.16
9/8/2020,22:0:0,09/08/20 22:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.56,7.1,89.3,10.78,6.76,,80.7638,27.091
9/8/2020,22:15:0,09/08/20 22:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.54,7.01,88.2,11.04,6.57,,80.7386,27.077
9/8/2020,22:30:0,09/08/20 22:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.54,6.98,87.7,11.03,6.96,,80.7206,27.067
9/8/2020,22:45:0,09/08/20 22:45, Potomac River - Mallows Bay Buoy,BS,,0.14,7.51,6.86,86.2,11.09,6.01,,80.609,27.005
9/8/2020,23:0:0,09/08/20 23:00, Potomac River - Mallows Bay Buoy,BS,,0.14,7.5,6.76,84.9,10.31,5.3,,80.5604,26.978
9/8/2020,23:15:0,09/08/20 23:15, Potomac River - Mallows Bay Buoy,BS,,0.14,7.48,6.53,82,10.16,5.25,,80.528,26.96
9/8/2020,23:30:0,09/08/20 23:30, Potomac River - Mallows Bay Buoy,BS,,0.14,7.49,6.71,84.2,10.32,5.45,,80.4776,26.932
9/8/2020,23:45:0,09/08/20 23:45, Potomac River - Mallows Bay Buoy,BS,,0.14,7.5,6.73,84.4,10.64,5.25,,80.456,26.92
9/9/2020,0:0:0,09/09/20 00:00, Potomac River - Mallows Bay Buoy,BS,,0.14,7.5,6.74,84.6,10.55,4.94,,80.4488,26.916
9/9/2020,0:15:0,09/09/20 00:15, Potomac River - Mallows Bay Buoy,BS,,0.14,7.5,6.77,84.9,10.33,4.97,,80.4758,26.931
9/9/2020,0:30:0,09/09/20 00:30, Potomac River - Mallows Bay Buoy,BS,,0.14,7.5,6.76,84.9,11.11,5.22,,80.4902,26.939
9/9/2020,0:45:0,09/09/20 00:45, Potomac River - Mallows Bay Buoy,BS,,0.14,7.5,6.77,85,11.76,5.55,,80.4974,26.943
9/9/2020,1:0:0,09/09/20 01:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.48,6.67,83.6,10.9,5.4,,80.4686,26.927
9/9/2020,1:15:0,09/09/20 01:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.47,6.59,82.7,11.35,4.97,,80.4326,26.907
9/9/2020,1:30:0,09/09/20 01:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.47,6.62,83,12.97,5.15,,80.4722,26.929
9/9/2020,1:45:0,09/09/20 01:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.47,6.63,83.2,14.55,5.45,,80.4776,26.932
9/9/2020,2:0:0,09/09/20 02:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.46,6.63,83.1,12.66,5.47,,80.4704,26.928
9/9/2020,2:15:0,09/09/20 02:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.46,6.61,82.9,13.82,5.83,,80.4614,26.923
9/9/2020,2:30:0,09/09/20 02:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.46,6.62,83.1,14.29,5.76,,80.4758,26.931
9/9/2020,2:45:0,09/09/20 02:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.46,6.6,82.8,17.63,5.69,,80.4848,26.936
9/9/2020,3:0:0,09/09/20 03:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.44,6.53,81.9,14.04,5.61,,80.4704,26.928
9/9/2020,3:15:0,09/09/20 03:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.44,6.51,81.7,13.99,5.51,,80.4398,26.911
9/9/2020,3:30:0,09/09/20 03:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.43,6.47,81,14.48,5.46,,80.4002,26.889
9/9/2020,3:45:0,09/09/20 03:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.41,6.34,79.5,15.97,5.32,,80.375,26.875
9/9/2020,4:0:0,09/09/20 04:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.4,6.28,78.5,14.21,7.49,,80.2562,26.809
9/9/2020,4:15:0,09/09/20 04:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.39,6.26,78.4,13.84,5.1,,80.2544,26.808
9/9/2020,4:30:0,09/09/20 04:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.4,6.28,78.6,15.83,5.9,,80.339,26.855
9/9/2020,4:45:0,09/09/20 04:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.39,6.23,78,14.22,6.57,,80.3084,26.838
9/9/2020,5:0:0,09/09/20 05:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.38,6.17,77.2,13.33,5.91,,80.2526,26.807
9/9/2020,5:15:0,09/09/20 05:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.38,6.12,76.6,13.41,5.44,,80.2832,26.824
9/9/2020,5:30:0,09/09/20 05:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.37,6.11,76.5,12.86,5.38,,80.2868,26.826
9/9/2020,5:45:0,09/09/20 05:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.37,6.09,76.2,12.01,5.13,,80.258,26.81
9/9/2020,6:0:0,09/09/20 06:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.36,6.04,75.7,13.22,5.35,,80.303,26.835
9/9/2020,6:15:0,09/09/20 06:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.36,6.06,75.8,13.14,5.08,,80.2868,26.826
9/9/2020,6:30:0,09/09/20 06:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.37,6.11,76.5,14.19,5.08,,80.2508,26.806
9/9/2020,6:45:0,09/09/20 06:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.37,6.12,76.6,12.64,4.72,,80.2562,26.809
9/9/2020,7:0:0,09/09/20 07:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.37,6.13,76.8,12.46,4.96,,80.276,26.82
9/9/2020,7:15:0,09/09/20 07:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.38,6.15,76.9,11.88,4.87,,80.2094,26.783
9/9/2020,7:30:0,09/09/20 07:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.39,6.23,77.9,11.75,4.92,,80.2148,26.786
9/9/2020,7:45:0,09/09/20 07:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.41,6.32,79,11.04,5.33,,80.1698,26.761
9/9/2020,8:0:0,09/09/20 08:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.42,6.36,79.6,10.55,5.29,,80.294,26.83
9/9/2020,8:15:0,09/09/20 08:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.41,6.32,79.1,10.11,5.01,,80.2436,26.802
9/9/2020,8:30:0,09/09/20 08:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.41,6.34,79.4,13.73,5.24,,80.2706,26.817
9/9/2020,8:45:0,09/09/20 08:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.43,6.41,80.2,11,5.82,,80.2454,26.803
9/9/2020,9:0:0,09/09/20 09:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.41,6.34,79.3,15.86,5.45,,80.2256,26.792
9/9/2020,9:15:0,09/09/20 09:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.43,6.44,80.5,12.56,5.9,,80.2058,26.781
9/9/2020,9:30:0,09/09/20 09:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.43,6.44,80.5,15.56,5.66,,80.1968,26.776
9/9/2020,9:45:0,09/09/20 09:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.45,6.51,81.5,10.62,5.6,,80.2274,26.793
9/9/2020,10:0:0,09/09/20 10:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.46,6.56,82.2,9.95,4.74,,80.2796,26.822
9/9/2020,10:15:0,09/09/20 10:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.46,6.58,82.4,10.74,6.26,,80.312,26.84
9/9/2020,10:30:0,09/09/20 10:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.46,6.58,82.4,11,6.12,,80.3732,26.874
9/9/2020,10:45:0,09/09/20 10:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.46,6.57,82.4,11.42,5.67,,80.4146,26.897
9/9/2020,11:0:0,09/09/20 11:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.47,6.6,82.7,11.06,6.19,,80.3876,26.882
9/9/2020,11:15:0,09/09/20 11:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.46,6.57,82.3,10.89,6.14,,80.3534,26.863
9/9/2020,11:30:0,09/09/20 11:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.47,6.61,82.8,10.84,7.12,,80.348,26.86
9/9/2020,11:45:0,09/09/20 11:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.46,6.6,82.7,10.64,6.21,,80.3498,26.861
9/9/2020,12:0:0,09/09/20 12:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.46,6.6,82.7,10.35,6.12,,80.3336,26.852
9/9/2020,12:15:0,09/09/20 12:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.47,6.64,83.2,10.46,7.62,,80.3462,26.859
9/9/2020,12:30:0,09/09/20 12:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.48,6.67,83.6,9.89,6.66,,80.366,26.87
9/9/2020,12:45:0,09/09/20 12:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.49,6.75,84.7,9.65,7,,80.4182,26.899
9/9/2020,13:0:0,09/09/20 13:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.52,6.89,86.5,9.59,8.12,,80.4812,26.934
9/9/2020,13:15:0,09/09/20 13:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.51,6.86,86,9.33,7.34,,80.429,26.905
9/9/2020,13:30:0,09/09/20 13:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.49,6.76,84.7,9.38,6.71,,80.366,26.87
9/9/2020,13:45:0,09/09/20 13:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.49,6.75,84.6,9.1,6.55,,80.3876,26.882
9/9/2020,14:0:0,09/09/20 14:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.51,6.84,85.8,8.82,6.44,,80.447,26.915
9/9/2020,14:15:0,09/09/20 14:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.55,7.03,88.2,8.22,7.86,,80.519,26.955
9/9/2020,14:30:0,09/09/20 14:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.5,6.76,84.7,9.52,6.57,,80.3516,26.862
9/9/2020,14:45:0,09/09/20 14:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.5,6.76,84.7,10.45,6.8,,80.3444,26.858
9/9/2020,15:0:0,09/09/20 15:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.47,6.61,82.8,10.86,6.01,,80.3336,26.852
9/9/2020,15:15:0,09/09/20 15:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.49,6.73,84.3,10.51,6.41,,80.3696,26.872
9/9/2020,15:30:0,09/09/20 15:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.48,6.67,83.6,9.92,6.27,,80.3678,26.871
9/9/2020,15:45:0,09/09/20 15:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.48,6.65,83.3,10.55,6.31,,80.3786,26.877
9/9/2020,16:0:0,09/09/20 16:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.46,6.58,82.4,10.45,5.65,,80.3624,26.868
9/9/2020,16:15:0,09/09/20 16:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.47,6.63,83,10.51,5.94,,80.366,26.87
9/9/2020,16:30:0,09/09/20 16:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.46,6.61,82.8,10.61,5.79,,80.348,26.86
9/9/2020,16:45:0,09/09/20 16:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.45,6.54,81.9,11.47,5.59,,80.339,26.855
9/9/2020,17:0:0,09/09/20 17:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.44,6.49,81.3,10.97,5.31,,80.3318,26.851
9/9/2020,17:15:0,09/09/20 17:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.44,6.46,80.9,11.74,5.95,,80.3246,26.847
9/9/2020,17:30:0,09/09/20 17:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.43,6.41,80.3,11.87,5.32,,80.3102,26.839
9/9/2020,17:45:0,09/09/20 17:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.45,6.55,82,10.57,5.71,,80.2958,26.831
9/9/2020,18:0:0,09/09/20 18:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.45,6.57,82.3,10.45,5.88,,80.3066,26.837
9/9/2020,18:15:0,09/09/20 18:15, Potomac River - Mallows Bay Buoy,BS,,0.12,7.45,6.53,81.8,10.14,5.65,,80.312,26.84
9/9/2020,18:30:0,09/09/20 18:30, Potomac River - Mallows Bay Buoy,BS,,0.12,7.45,6.5,81.4,10.68,5.8,,80.3066,26.837
9/9/2020,18:45:0,09/09/20 18:45, Potomac River - Mallows Bay Buoy,BS,,0.12,7.44,6.49,81.2,11.35,5.17,,80.2814,26.823
9/9/2020,19:0:0,09/09/20 19:00, Potomac River - Mallows Bay Buoy,BS,,0.12,7.45,6.52,81.6,11.05,5.71,,80.303,26.835
9/9/2020,19:15:0,09/09/20 19:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.45,6.46,80.9,11.38,5.19,,80.285,26.825
9/9/2020,19:30:0,09/09/20 19:30, Potomac River - Mallows Bay Buoy,BS,,0.13,7.42,6.31,79,13.43,4.63,,80.2418,26.801
9/9/2020,19:45:0,09/09/20 19:45, Potomac River - Mallows Bay Buoy,BS,,0.13,7.42,6.32,79,14.32,4.57,,80.2256,26.792
9/9/2020,20:0:0,09/09/20 20:00, Potomac River - Mallows Bay Buoy,BS,,0.13,7.42,6.27,78.4,15.09,4.55,,80.1878,26.771
9/9/2020,20:15:0,09/09/20 20:15, Potomac River - Mallows Bay Buoy,BS,,0.13,7.42,6.31,78.9,13.41,4.89,,80.168,26.76
9/9/2020,20:30:0,09/09/20 20:30, Potomac River - Mallows Bay Buoy,BS,,0.14,7.42,6.3,78.7,13.88,4.28,,80.1392,26.744
9/9/2020,20:45:0,09/09/20 20:45, Potomac River - Mallows Bay Buoy,BS,,0.14,7.44,6.39,79.8,15.18,4.78,,80.15,26.75
9/9/2020,21:0:0,09/09/20 21:00, Potomac River - Mallows Bay Buoy,BS,,0.15,7.44,6.4,80.1,12.95,4.72,,80.1446,26.747
9/9/2020,21:15:0,09/09/20 21:15, Potomac River - Mallows Bay Buoy,BS,,0.16,7.45,6.47,80.8,12.87,4.8,,80.15,26.75
9/9/2020,21:30:0,09/09/20 21:30, Potomac River - Mallows Bay Buoy,BS,,0.19,7.46,6.52,81.6,11.86,4.78,,80.1572,26.754
9/9/2020,21:45:0,09/09/20 21:45, Potomac River - Mallows Bay Buoy,BS,,0.22,7.46,6.5,81.3,11.6,5.09,,80.1518,26.751
9/9/2020,22:0:0,09/09/20 22:00, Potomac River - Mallows Bay Buoy,BS,,0.22,7.48,6.58,82.3,9.69,4.86,,80.1284,26.738
9/9/2020,22:15:0,09/09/20 22:15, Potomac River - Mallows Bay Buoy,BS,,0.21,7.49,6.72,84.1,9.98,4.68,,80.105,26.725
9/9/2020,22:30:0,09/09/20 22:30, Potomac River - Mallows Bay Buoy,BS,,0.24,7.46,6.52,81.6,12.29,4.67,,80.1212,26.734
9/9/2020,22:45:0,09/09/20 22:45, Potomac River - Mallows Bay Buoy,BS,,0.25,7.45,6.45,80.6,12.38,4.57,,80.1176,26.732
9/9/2020,23:0:0,09/09/20 23:00, Potomac River - Mallows Bay Buoy,BS,,0.26,7.44,6.38,79.8,12.04,4.49,,80.123,26.735
9/9/2020,23:15:0,09/09/20 23:15, Potomac River - Mallows Bay Buoy,BS,,0.27,7.46,6.45,80.7,10.8,4.62,,80.0978,26.721
9/9/2020,23:30:0,09/09/20 23:30, Potomac River - Mallows Bay Buoy,BS,,0.25,7.47,6.48,80.9,9.68,4.84,,80.0636,26.702
9/9/2020,23:45:0,09/09/20 23:45, Potomac River - Mallows Bay Buoy,BS,,0.25,7.45,6.41,80.1,9.46,4.59,,80.0924,26.718
9/10/2020,0:0:0,09/10/20 00:00, Potomac River - Mallows Bay Buoy,BS,,0.25,7.46,6.42,80.3,9.26,4.69,,80.0636,26.702
9/10/2020,0:15:0,09/10/20 00:15, Potomac River - Mallows Bay Buoy,BS,,0.25,7.46,6.41,80.1,8.77,4.5,,80.06,26.7
9/10/2020,0:30:0,09/10/20 00:30, Potomac River - Mallows Bay Buoy,BS,,0.26,7.45,6.42,80.2,8.85,4.57,,80.0762,26.709
9/10/2020,0:45:0,09/10/20 00:45, Potomac River - Mallows Bay Buoy,BS,,0.27,7.46,6.41,80.2,8.71,4.51,,80.0492,26.694
9/10/2020,1:0:0,09/10/20 01:00, Potomac River - Mallows Bay Buoy,BS,,0.27,7.45,6.4,80,8.47,4.06,,80.0528,26.696
9/10/2020,1:15:0,09/10/20 01:15, Potomac River - Mallows Bay Buoy,BS,,0.27,7.45,6.37,79.6,8.65,4.12,,80.0492,26.694
9/10/2020,1:30:0,09/10/20 01:30, Potomac River - Mallows Bay Buoy,BS,,0.27,7.44,6.33,79.1,8.58,3.87,,80.0654,26.703
9/10/2020,1:45:0,09/10/20 01:45, Potomac River - Mallows Bay Buoy,BS,,0.24,7.46,6.41,80,8.09,3.87,,79.9538,26.641
9/10/2020,2:0:0,09/10/20 02:00, Potomac River - Mallows Bay Buoy,BS,,0.25,7.47,6.46,80.7,8.33,4.12,,80.0078,26.671
9/10/2020,2:15:0,09/10/20 02:15, Potomac River - Mallows Bay Buoy,BS,,0.22,7.48,6.51,81.3,8.45,4.34,,79.9826,26.657
9/10/2020,2:30:0,09/10/20 02:30, Potomac River - Mallows Bay Buoy,BS,,0.21,7.47,6.48,81,8.9,4.36,,80.0042,26.669
9/10/2020,2:45:0,09/10/20 02:45, Potomac River - Mallows Bay Buoy,BS,,0.22,7.47,6.48,80.9,9.89,4.47,,80.0096,26.672
9/10/2020,3:0:0,09/10/20 03:00, Potomac River - Mallows Bay Buoy,BS,,0.22,7.47,6.51,81.3,8.71,4.27,,80.015,26.675
9/10/2020,3:15:0,09/10/20 03:15, Potomac River - Mallows Bay Buoy,BS,,0.22,7.46,6.42,80.3,9.63,4.27,,80.0402,26.689
9/10/2020,3:30:0,09/10/20 03:30, Potomac River - Mallows Bay Buoy,BS,,0.18,7.46,6.43,80.3,11.21,4.33,,80.0042,26.669
9/10/2020,3:45:0,09/10/20 03:45, Potomac River - Mallows Bay Buoy,BS,,0.19,7.46,6.42,80.2,11.29,4.39,,80.0348,26.686
9/10/2020,4:0:0,09/10/20 04:00, Potomac River - Mallows Bay Buoy,BS,,0.19,7.45,6.4,80,10.19,4.32,,80.0276,26.682
9/10/2020,4:15:0,09/10/20 04:15, Potomac River - Mallows Bay Buoy,BS,,0.17,7.43,6.29,78.6,11.56,4.17,,80.0132,26.674
9/10/2020,4:30:0,09/10/20 04:30, Potomac River - Mallows Bay Buoy,BS,,0.16,7.42,6.21,77.6,13.05,4.12,,80.0168,26.676
9/10/2020,4:45:0,09/10/20 04:45, Potomac River - Mallows Bay Buoy,BS,,0.16,7.42,6.2,77.4,11.95,4.23,,80.006,26.67
9/10/2020,5:0:0,09/10/20 05:00, Potomac River - Mallows Bay Buoy,BS,,0.15,7.41,6.13,76.6,11.77,4.29,,79.97,26.65
9/10/2020,5:15:0,09/10/20 05:15, Potomac River - Mallows Bay Buoy,BS,,0.15,7.41,6.13,76.5,11.12,4.06,,79.9862,26.659
9/10/2020,5:30:0,09/10/20 05:30, Potomac River - Mallows Bay Buoy,BS,,0.14,7.39,6.08,75.9,11.79,4.27,,79.9502,26.639
9/10/2020,5:45:0,09/10/20 05:45, Potomac River - Mallows Bay Buoy,BS,,0.15,7.4,6.09,76,11.54,4.49,,79.9826,26.657
9/10/2020,6:0:0,09/10/20 06:00, Potomac River - Mallows Bay Buoy,BS,,0.14,7.39,6.06,75.7,11.35,4.26,,79.9646,26.647
9/10/2020,6:15:0,09/10/20 06:15, Potomac River - Mallows Bay Buoy,BS,,0.14,7.39,6.08,75.9,13.12,4.28,,79.997,26.665
9/10/2020,6:30:0,09/10/20 06:30, Potomac River - Mallows Bay Buoy,BS,,0.14,7.39,6.02,75.2,10.4,4,,79.9826,26.657
9/10/2020,6:45:0,09/10/20 06:45, Potomac River - Mallows Bay Buoy,BS,,0.14,7.38,6,74.9,10.82,3.62,,79.9862,26.659
9/10/2020,7:0:0,09/10/20 07:00, Potomac River - Mallows Bay Buoy,BS,,0.14,7.39,6.05,75.6,11,3.84,,79.9862,26.659
9/10/2020,7:15:0,09/10/20 07:15, Potomac River - Mallows Bay Buoy,BS,,0.14,7.39,6.06,75.7,10.41,3.83,,79.9772,26.654
9/10/2020,7:30:0,09/10/20 07:30, Potomac River - Mallows Bay Buoy,BS,,0.14,7.39,6.09,76,10.05,3.85,,79.97,26.65
9/10/2020,7:45:0,09/10/20 07:45, Potomac River - Mallows Bay Buoy,BS,,0.14,7.39,6.1,76.1,10.05,4.02,,79.9736,26.652
9/10/2020,8:0:0,09/10/20 08:00, Potomac River - Mallows Bay Buoy,BS,,0.15,7.4,6.11,76.3,9.75,4.09,,79.97,26.65
9/10/2020,8:15:0,09/10/20 08:15, Potomac River - Mallows Bay Buoy,BS,,0.15,7.4,6.16,76.9,9.46,4.36,,79.9844,26.658
9/10/2020,8:30:0,09/10/20 08:30, Potomac River - Mallows Bay Buoy,BS,,0.16,7.41,6.22,77.6,8.8,4.51,,80.0096,26.672
9/10/2020,8:45:0,09/10/20 08:45, Potomac River - Mallows Bay Buoy,BS,,0.18,7.43,6.33,79.1,8.27,5.25,,80.0474,26.693
9/10/2020,9:0:0,09/10/20 09:00, Potomac River - Mallows Bay Buoy,BS,,0.19,7.45,6.43,80.3,8.03,6.6,,80.0852,26.714
9/10/2020,9:15:0,09/10/20 09:15, Potomac River - Mallows Bay Buoy,BS,,0.21,7.45,6.4,80,8.33,5.44,,80.1086,26.727
9/10/2020,9:30:0,09/10/20 09:30, Potomac River - Mallows Bay Buoy,BS,,0.22,7.43,6.35,79.4,8.84,3.78,,80.0978,26.721
9/10/2020,9:45:0,09/10/20 09:45, Potomac River - Mallows Bay Buoy,BS,,0.26,7.48,6.46,80.8,7.57,3.68,,80.1356,26.742
9/10/2020,10:0:0,09/10/20 10:00, Potomac River - Mallows Bay Buoy,BS,,0.27,7.47,6.46,80.9,7.76,3.74,,80.1734,26.763
9/10/2020,10:15:0,09/10/20 10:15, Potomac River - Mallows Bay Buoy,BS,,0.27,7.53,6.8,85.2,5.48,6.05,,80.2886,26.827
9/10/2020,10:30:0,09/10/20 10:30, Potomac River - Mallows Bay Buoy,BS,,0.26,7.53,6.95,87,5.17,7,,80.3138,26.841
9/10/2020,10:45:0,09/10/20 10:45, Potomac River - Mallows Bay Buoy,BS,,0.25,7.52,6.92,86.7,5.1,16.23,,80.285,26.825
9/10/2020,11:0:0,09/10/20 11:00, Potomac River - Mallows Bay Buoy,BS,,0.26,7.51,6.91,86.5,5.3,5.57,,80.2832,26.824
9/10/2020,11:15:0,09/10/20 11:15, Potomac River - Mallows Bay Buoy,BS,,0.28,7.52,6.95,87.1,5.26,6.45,,80.3462,26.859
9/10/2020,11:30:0,09/10/20 11:30, Potomac River - Mallows Bay Buoy,BS,,0.28,7.54,7.05,88.4,5.07,6.11,,80.4254,26.903
9/10/2020,11:45:0,09/10/20 11:45, Potomac River - Mallows Bay Buoy,BS,,0.3,7.57,7.18,90.1,4.98,7.15,,80.4596,26.922
9/10/2020,12:0:0,09/10/20 12:00, Potomac River - Mallows Bay Buoy,BS,,0.31,7.66,7.56,95,4.8,10.34,,80.6198,27.011
